date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,baseline_usd,price_index,is_basket_item
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,47143.0,31.31,3.501741935483871,894.1264255577869,True
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,11054.0,7.34,,,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,11954.0,7.94,1.2923497267759563,614.384778012685,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,91137.0,60.53,,,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,71503.0,47.49,,,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,29200.0,19.39,,,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,30355.0,20.16,,,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,25752.0,17.1,1.6529741379310345,1034.4989439098804,False
2021-08-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,21982.0,14.6,1.565625,932.5349301397205,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,10542.0,7.0,,,True
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,12746.0,8.47,,,True
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,44889.0,29.82,3.501741935483871,851.5761740700482,True
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,9860.0,6.55,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,17178.41,11.41,1.7433116883116881,654.501434052222,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,62000.0,41.18,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,2090.0,1.39,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,9429.0,6.26,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,29333.0,19.48,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,8100.0,5.38,,,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,26889.0,17.86,1.6529741379310345,1080.4766747503195,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,2000.0,1.33,0.504074074074074,263.85011021307866,False
2021-08-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,8000.0,5.31,0.8613846153846154,616.4493659582067,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,15449.0,10.26,,,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,15364.0,10.2,,,True
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,10689.0,7.1,,,True
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,45403.0,30.16,3.501741935483871,861.2856274296664,True
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,15044.0,9.99,1.2923497267759563,773.0105708245243,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,16716.0,11.1,1.4978538812785387,741.0602688778466,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,89265.0,59.29,,,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,3500.0,2.32,,,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,74188.0,49.28,,,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,192630.0,127.95,7.084666666666666,1806.01298579091,True
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,29306.0,19.47,,,False
2021-08-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,30218.0,20.07,1.6529741379310345,1214.1750762731754,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,12868.0,8.55,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,10234.0,6.8,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,14714.0,9.77,,,True
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,11586.0,7.7,,,True
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,47764.0,31.72,3.501741935483871,905.834884020856,True
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,11117.0,7.38,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,15578.0,10.35,1.2923497267759563,800.8668076109936,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,16025.33,10.64,1.4978538812785387,710.3496631405666,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,4868.0,3.23,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,70761.0,47.0,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,183055.0,121.59,7.084666666666666,1716.2416486308462,True
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,34136.0,22.67,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,22548.0,14.98,,,False
2021-08-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,22919.0,15.22,1.565625,972.1357285429141,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3721.0,2.47,,,True
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,13055.0,8.67,,,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,12781.0,8.49,,,True
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,8419.0,5.59,,,True
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,41841.0,27.79,3.501741935483871,793.6050260699744,True
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,11649.0,7.74,,,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,18737.03,12.45,1.7433116883116881,714.1580064811711,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,13236.0,8.79,1.2923497267759563,680.1564482029597,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,16124.0,10.71,1.4978538812785387,715.0230161875439,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,70672.0,46.94,,,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,24039.0,15.97,,,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,18654.0,12.39,,,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,21704.0,14.42,1.6529741379310345,872.3669456830686,False
2021-08-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,21343.0,14.18,1.565625,905.7085828343313,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3685.0,2.45,,,True
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,13802.0,9.17,,,True
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,9437.0,6.27,,,True
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,10646.0,7.07,,,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,19976.53,13.27,1.7433116883116881,761.1949193578427,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,13848.0,9.2,1.4978538812785387,614.2121147456025,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,91262.0,60.62,,,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,2432.0,1.62,,,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,18063.0,12.0,,,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,185892.0,123.47,7.084666666666666,1742.777830055519,True
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,22132.0,14.7,,,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,27392.0,18.19,1.6529741379310345,1100.4406894573522,False
2021-08-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,23758.0,15.78,1.565625,1007.9041916167664,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3714.0,2.47,,,True
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,13675.0,9.08,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,15474.0,10.28,,,True
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,9734.0,6.47,,,True
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,26640.0,17.69,1.7433116883116881,1014.7353521808769,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,14132.0,9.39,1.2923497267759563,726.5835095137421,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,92450.0,61.41,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,4750.0,3.15,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,75508.0,50.15,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,172936.0,114.86,7.084666666666666,1621.2477651265644,True
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,30101.0,19.99,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,22493.0,14.94,,,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,29602.0,19.66,1.6529741379310345,1189.3713004250437,False
2021-08-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,21349.0,14.18,1.565625,905.7085828343313,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,12629.0,8.39,,,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,15840.0,10.52,,,True
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,10641.0,7.07,,,True
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,17665.19,11.73,1.7433116883116881,672.8573024918986,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,2673.0,1.78,,,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,71789.0,47.68,,,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,21695.0,14.41,,,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,38759.0,25.74,,,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,26453.0,17.57,1.6529741379310345,1062.932540613836,False
2021-08-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,11778.0,7.82,1.565625,499.4810379241517,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3589.0,2.38,,,True
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,16653.0,11.06,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,47833.0,31.77,3.501741935483871,907.2627448090351,True
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,12430.0,8.26,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,21488.91,14.27,1.7433116883116881,818.5570082318324,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,2942.0,1.95,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,73270.0,48.67,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,19160.0,12.73,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,196998.0,130.85,7.084666666666666,1846.9464571374801,True
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,27453.0,18.23,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,12675.0,8.42,,,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,9500.0,6.31,1.6529741379310345,381.7361600041722,False
2021-08-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,29844.0,19.82,1.565625,1265.9481037924152,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3466.0,2.3,,,True
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,13787.0,9.16,,,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,13022.0,8.65,1.2923497267759563,669.323467230444,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,16542.67,10.99,1.4978538812785387,733.7164283754535,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,85000.0,56.46,,,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,73167.0,48.6,,,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,175935.0,116.86,7.084666666666666,1649.4777453655781,True
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,31500.0,20.92,,,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,16997.0,11.29,,,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,21250.0,14.11,1.6529741379310345,853.6128712613106,False
2021-08-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,19222.0,12.77,1.565625,815.6487025948103,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,3588.0,2.38,,,True
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,16457.0,10.93,,,True
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,cereals and tubers,Wheat flour,58,900 G,actual,Retail,LBP,8135.0,5.4,,,True
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,45026.0,29.91,3.501741935483871,854.1463234887706,True
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,11784.0,7.83,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,17110.67,11.36,1.4978538812785387,758.4184373380483,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,2671.0,1.77,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,74644.0,49.58,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,20518.0,13.63,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,177688.0,118.02,7.084666666666666,1665.8511339042066,True
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,30955.0,20.56,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,27980.0,18.58,,,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,22461.0,14.92,1.565625,952.9740518962076,False
2021-08-15,North,El Koura,Koura,1699,34.31,35.81,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,3500.0,2.32,0.8613846153846154,269.3338096088587,False
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,13883.0,9.22,,,False
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,10645.0,7.07,,,False
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,12095.0,8.03,,,True
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,10377.0,6.89,,,False
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,14507.0,9.64,1.2923497267759563,745.9281183932347,False
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (chicken, whole, frozen)",548,KG,actual,Retail,LBP,64444.0,42.8,3.750943396226415,1141.0462776659958,True
2021-08-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,17685.33,11.75,1.4978538812785387,784.4556900283511,False
